t              pw-in-box.fdtd_before_Ex_3_3_1.dat       incid
1.76098187949409257e-08   -2.56563238553092742e+03   0.00000000000000000e+00
1.76252254605532999e-08   -1.46538550358888806e+04   0.00000000000000000e+00
1.76406321261656707e-08   -1.74614024576824013e+04   0.00000000000000000e+00
1.76560387917780416e-08   -9.07198506049764001e+03   0.00000000000000000e+00
1.76714454573904158e-08   5.25136811362738808e+03   0.00000000000000000e+00
1.76868521230027867e-08   1.63664995968507192e+04   0.00000000000000000e+00
1.77022587886151576e-08   1.70867280061788115e+04   0.00000000000000000e+00
1.77176654542275285e-08   6.82660371800529902e+03   0.00000000000000000e+00
1.77330721198399027e-08   -7.94373609291226239e+03   0.00000000000000000e+00
1.77484787854522736e-08   -1.77773437526907255e+04   0.00000000000000000e+00
1.77638854510646445e-08   -1.62920105971664343e+04   0.00000000000000000e+00
1.77792921166770154e-08   -4.31133127083936233e+03   0.00000000000000000e+00
1.77946987822893896e-08   1.05808417382178122e+04   0.00000000000000000e+00
1.78101054479017605e-08   1.88397026839646860e+04   0.00000000000000000e+00
1.78255121135141313e-08   1.50762469268668574e+04   0.00000000000000000e+00
1.78409187791265022e-08   1.57210627219742128e+03   0.00000000000000000e+00
1.78563254447388764e-08   -1.30989441806036430e+04   0.00000000000000000e+00
1.78717321103512473e-08   -1.95131192956032755e+04   0.00000000000000000e+00
1.78871387759636182e-08   -1.34488731778035726e+04   0.00000000000000000e+00
1.79025454415759924e-08   1.33703489491489199e+03   0.00000000000000000e+00
1.79179521071883633e-08   1.54336527462361846e+04   0.00000000000000000e+00
1.79333587728007342e-08   1.97643464751386091e+04   0.00000000000000000e+00
1.79487654384131051e-08   1.14298328572659211e+04   0.00000000000000000e+00
1.79641721040254793e-08   -4.35490219054139379e+03   0.00000000000000000e+00
1.79795787696378502e-08   -1.75212896420874131e+04   0.00000000000000000e+00
1.79949854352502211e-08   -1.95682165446720064e+04   0.00000000000000000e+00
1.80103921008625919e-08   -9.04932305381473452e+03   0.00000000000000000e+00
1.80257987664749661e-08   7.41444064914400042e+03   0.00000000000000000e+00
1.80412054320873370e-08   1.93004292014911116e+04   0.00000000000000000e+00
1.80566120976997079e-08   1.89084330343183246e+04   0.00000000000000000e+00
1.80720187633120788e-08   6.34727144327915448e+03   0.00000000000000000e+00
1.80874254289244530e-08   -1.04443137573414751e+04   0.00000000000000000e+00
1.81028320945368239e-08   -2.07135913124647341e+04   0.00000000000000000e+00
1.81182387601491948e-08   -1.77783074836280575e+04   0.00000000000000000e+00
1.81336454257615657e-08   -3.37260927236182033e+03   0.00000000000000000e+00
1.81490520913739399e-08   1.33706998702867495e+04   0.00000000000000000e+00
1.81644587569863108e-08   2.17090307495773268e+04   0.00000000000000000e+00
1.81798654225986816e-08   1.61814396006670977e+04   0.00000000000000000e+00
1.81952720882110558e-08   1.82402577198421568e+02   0.00000000000000000e+00
1.82106787538234267e-08   -1.61192014724189467e+04   0.00000000000000000e+00
1.82260854194357976e-08   -2.22425328919432432e+04   0.00000000000000000e+00
1.82414920850481685e-08   -1.41323087255357805e+04   0.00000000000000000e+00
1.82568987506605427e-08   3.15911342795627024e+03   0.00000000000000000e+00
1.82723054162729136e-08   1.86167651747984128e+04   0.00000000000000000e+00
1.82877120818852845e-08   2.22791068553505138e+04   0.00000000000000000e+00
1.83031187474976554e-08   1.16567157949727080e+04   0.00000000000000000e+00
1.83185254131100296e-08   -6.58157862295806626e+03   0.00000000000000000e+00
1.83339320787224005e-08   -2.07935250082871789e+04   0.00000000000000000e+00
1.83493387443347714e-08   -2.17944641560653617e+04   0.00000000000000000e+00
1.83647454099471422e-08   -8.79199548389416486e+03   0.00000000000000000e+00
1.83801520755595164e-08   1.00096417382961972e+04   0.00000000000000000e+00
1.83955587411718873e-08   2.25845090357236222e+04   0.00000000000000000e+00
1.84109654067842582e-08   2.07761859174772617e+04   0.00000000000000000e+00
1.84263720723966324e-08   5.58691369693137312e+03   0.00000000000000000e+00
1.84417787380090033e-08   -1.33642177484991080e+04   0.00000000000000000e+00
1.84571854036213742e-08   -2.39311829041900164e+04   0.00000000000000000e+00
1.84725920692337451e-08   -1.92245117223495836e+04   0.00000000000000000e+00
1.84879987348461193e-08   -2.10117868544609883e+03   0.00000000000000000e+00
1.85034054004584902e-08   1.65639139925637865e+04   0.00000000000000000e+00
1.85188120660708611e-08   2.47828356395256851e+04   0.00000000000000000e+00
1.85342187316832320e-08   1.71527225421679068e+04   0.00000000000000000e+00
1.85496253972956062e-08   -1.59547653300819002e+03   0.00000000000000000e+00
1.85650320629079770e-08   -1.95266646961958322e+04   0.00000000000000000e+00
1.85804387285203479e-08   -2.50978351509101958e+04   0.00000000000000000e+00
1.85958453941327188e-08   -1.45871307154852329e+04   0.00000000000000000e+00
1.86112520597450930e-08   5.42464208938363299e+03   0.00000000000000000e+00
1.86266587253574639e-08   2.21715916137571512e+04   0.00000000000000000e+00
1.86420653909698348e-08   2.48447881914322788e+04   0.00000000000000000e+00
1.86574720565822057e-08   1.15667233983684164e+04   0.00000000000000000e+00
1.86728787221945799e-08   -9.30096685934667039e+03   0.00000000000000000e+00
1.86882853878069508e-08   -2.44210737517516645e+04   0.00000000000000000e+00
1.87036920534193217e-08   -2.40036300617135639e+04   0.00000000000000000e+00
1.87190987190316959e-08   -8.14252558319929085e+03   0.00000000000000000e+00
1.87345053846440667e-08   1.31341998714940273e+04   0.00000000000000000e+00
1.87499120502564376e-08   2.62029685091016581e+04   0.00000000000000000e+00
1.87653187158688085e-08   2.25666453310614452e+04   0.00000000000000000e+00
1.87807253814811827e-08   4.37675115393360102e+03   0.00000000000000000e+00
1.87961320470935536e-08   -1.68314292429123998e+04   0.00000000000000000e+00
1.88115387127059245e-08   -2.74528886902048980e+04   0.00000000000000000e+00
1.88269453783182954e-08   -2.05393880877455667e+04   0.00000000000000000e+00
1.88423520439306696e-08   -3.41796013840619707e+02   0.00000000000000000e+00
1.88577587095430405e-08   2.02994017639429803e+04   0.00000000000000000e+00
1.88731653751554114e-08   2.81164130994617335e+04   0.00000000000000000e+00
1.88885720407677823e-08   1.79414368806518978e+04   0.00000000000000000e+00
1.89039787063801565e-08   -3.88089945160768184e+03   0.00000000000000000e+00
1.89193853719925273e-08   -2.34468166139717141e+04   0.00000000000000000e+00
1.89347920376048982e-08   -2.81510990469007302e+04   0.00000000000000000e+00
1.89501987032172724e-08   -1.48068942665732720e+04   0.00000000000000000e+00
1.89656053688296433e-08   8.20212297311560542e+03   0.00000000000000000e+00
1.89810120344420142e-08   2.61865129358658342e+04   0.00000000000000000e+00
1.89964187000543851e-08   2.75281757039155527e+04   0.00000000000000000e+00
1.90118253656667593e-08   1.11845309397524306e+04   0.00000000000000000e+00
1.90272320312791302e-08   -1.25263302350777030e+04   0.00000000000000000e+00
1.90426386968915011e-08   -2.84375065077021063e+04   0.00000000000000000e+00
1.90580453625038720e-08   -2.62338261768126358e+04   0.00000000000000000e+00
1.90734520281162462e-08   -7.13748381137955948e+03   0.00000000000000000e+00
1.90888586937286171e-08   1.67532999874897687e+04   0.00000000000000000e+00
1.91042653593409879e-08   3.01268668281211358e+04   0.00000000000000000e+00
1.91196720249533588e-08   2.42700077483436435e+04   0.00000000000000000e+00
1.91350786905657330e-08   2.74244593398254074e+03   0.00000000000000000e+00
1.91504853561781039e-08   -2.07800509765213319e+04   0.00000000000000000e+00
1.91658920217904748e-08   -3.11914537810197580e+04   0.00000000000000000e+00
1.91812986874028457e-08   -2.16548055242321643e+04   0.00000000000000000e+00
1.91967053530152199e-08   1.91167065314548017e+03   0.00000000000000000e+00
1.92121120186275908e-08   2.45030469400161710e+04   0.00000000000000000e+00
1.92275186842399617e-08   3.15795458172457365e+04   0.00000000000000000e+00
1.92429253498523359e-08   1.84223553522784423e+04   0.00000000000000000e+00
1.92583320154647068e-08   -6.72556811588709024e+03   0.00000000000000000e+00
1.92737386810770777e-08   -2.78206797763004761e+04   0.00000000000000000e+00
1.92891453466894485e-08   -3.12523860160202094e+04   0.00000000000000000e+00
1.93045520123018227e-08   -1.46223992005126747e+04   0.00000000000000000e+00
1.93199586779141936e-08   1.15918138235149672e+04   0.00000000000000000e+00
1.93353653435265645e-08   3.06359758602331749e+04   0.00000000000000000e+00
1.93507720091389354e-08   3.01856496172110456e+04   0.00000000000000000e+00
1.93661786747513096e-08   1.03195451164196165e+04   0.00000000000000000e+00
1.93815853403636805e-08   -1.63973956395754794e+04   0.00000000000000000e+00
1.93969920059760514e-08   -3.28594256137713091e+04   0.00000000000000000e+00
1.94123986715884223e-08   -2.83708020528296984e+04   0.00000000000000000e+00
1.94278053372007965e-08   -5.59229365754607352e+03   0.00000000000000000e+00
1.94432120028131674e-08   2.10264512535922258e+04   0.00000000000000000e+00
1.94586186684255382e-08   3.44118014782236496e+04   0.00000000000000000e+00
1.94740253340379124e-08   2.58162786601170083e+04   0.00000000000000000e+00
1.94894319996502833e-08   5.31867027031625184e+02   0.00000000000000000e+00
1.95048386652626542e-08   -2.53630457166498745e+04   0.00000000000000000e+00
1.95202453308750251e-08   -3.52268122142885986e+04   0.00000000000000000e+00
1.95356519964873993e-08   -2.25483858420750912e+04   0.00000000000000000e+00
1.95510586620997702e-08   4.75915646769395971e+03   0.00000000000000000e+00
1.95664653277121411e-08   2.92938948509448855e+04   0.00000000000000000e+00
1.95818719933245120e-08   3.52534461828588974e+04   0.00000000000000000e+00
1.95972786589368862e-08   1.86118071502122693e+04   0.00000000000000000e+00
1.96126853245492571e-08   -1.01684320767718309e+04   0.00000000000000000e+00
1.96280919901616280e-08   -3.27109684884595481e+04   0.00000000000000000e+00
1.96434986557739988e-08   -3.44578824910374315e+04   0.00000000000000000e+00
1.96589053213863730e-08   -1.40696022359219714e+04   0.00000000000000000e+00
1.96743119869987439e-08   1.55757129732659887e+04   0.00000000000000000e+00
1.96897186526111148e-08   3.55139473905507475e+04   0.00000000000000000e+00
1.97051253182234857e-08   3.28248915401546838e+04   0.00000000000000000e+00
1.97205319838358599e-08   9.00261304161974476e+03   0.00000000000000000e+00
1.97359386494482308e-08   -2.08550430976869538e+04   0.00000000000000000e+00
1.97513453150606017e-08   -3.76125412716197461e+04   0.00000000000000000e+00
1.97667519806729759e-08   -3.03586969333994894e+04   0.00000000000000000e+00
1.97821586462853468e-08   -3.50823632213435485e+03   0.00000000000000000e+00
1.97975653118977177e-08   2.58773145372028448e+04   0.00000000000000000e+00
1.98129719775100886e-08   3.89286941869383445e+04   0.00000000000000000e+00
1.98283786431224628e-08   2.70833185753599173e+04   0.00000000000000000e+00
1.98437853087348336e-08   -2.30142320764386386e+03   0.00000000000000000e+00
1.98591919743472045e-08   -3.05131887677585728e+04   0.00000000000000000e+00
1.98745986399595754e-08   -3.93987027549268823e+04   0.00000000000000000e+00
1.98900053055719496e-08   -2.30424524681610164e+04   0.00000000000000000e+00
1.99054119711843205e-08   8.30194940788355962e+03   0.00000000000000000e+00
1.99208186367966914e-08   3.46363318420599753e+04   0.00000000000000000e+00
1.99362253024090623e-08   3.89752521085322878e+04   0.00000000000000000e+00
1.99516319680214365e-08   1.82989593911470583e+04   0.00000000000000000e+00
1.99670386336338074e-08   -1.43594461768358742e+04   0.00000000000000000e+00
1.99824452992461783e-08   -3.81268615654068562e+04   0.00000000000000000e+00
1.99978519648585525e-08   -3.76293388294000833e+04   0.00000000000000000e+00
