t              pw-in-box.fdtd_inbox_Ex_3_3_3.dat       incid
1.75019721356543261e-08   1.16248437477972743e+02   0.00000000000000000e+00
1.75173788012666970e-08   1.05886658757656747e+02   0.00000000000000000e+00
1.75327854668790679e-08   2.08185069414038963e+01   0.00000000000000000e+00
1.75481921324914388e-08   -8.50204161016478253e+01   0.00000000000000000e+00
1.75635987981038130e-08   -1.43807692020698255e+02   0.00000000000000000e+00
1.75790054637161839e-08   -1.17290634953301776e+02   0.00000000000000000e+00
1.75944121293285548e-08   -2.16675365823763428e+01   0.00000000000000000e+00
1.76098187949409257e-08   8.22842001708850432e+01   0.00000000000000000e+00
1.76252254605532999e-08   1.27832209151777491e+02   0.00000000000000000e+00
1.76406321261656707e-08   8.51234651591898057e+01   0.00000000000000000e+00
1.76560387917780416e-08   -1.92627095382608928e+01   0.00000000000000000e+00
1.76714454573904158e-08   -1.18841432434560161e+02   0.00000000000000000e+00
1.76868521230027867e-08   -1.49562220985845613e+02   0.00000000000000000e+00
1.77022587886151576e-08   -9.10018062404420363e+01   0.00000000000000000e+00
1.77176654542275285e-08   2.00791283618992793e+01   0.00000000000000000e+00
1.77330721198399027e-08   1.12801361025863500e+02   0.00000000000000000e+00
1.77484787854522736e-08   1.27389351160058752e+02   0.00000000000000000e+00
1.77638854510646445e-08   5.37007825592232706e+01   0.00000000000000000e+00
1.77792921166770154e-08   -6.17676768117458437e+01   0.00000000000000000e+00
1.77946987822893896e-08   -1.45210713872954045e+02   0.00000000000000000e+00
1.78101054479017605e-08   -1.42684629137930415e+02   0.00000000000000000e+00
1.78255121135141313e-08   -5.49732185284412509e+01   0.00000000000000000e+00
1.78409187791265022e-08   6.23812770707485527e+01   0.00000000000000000e+00
1.78563254447388764e-08   1.34242487994923295e+02   0.00000000000000000e+00
1.78717321103512473e-08   1.13981280119568851e+02   0.00000000000000000e+00
1.78871387759636182e-08   1.37233402413483390e+01   0.00000000000000000e+00
1.79025454415759924e-08   -1.02872472866932071e+02   0.00000000000000000e+00
1.79179521071883633e-08   -1.61028115054512455e+02   0.00000000000000000e+00
1.79333587728007342e-08   -1.22799800891736339e+02   0.00000000000000000e+00
1.79487654384131051e-08   -1.18226617705624761e+01   0.00000000000000000e+00
1.79641721040254793e-08   1.01282938629447770e+02   0.00000000000000000e+00
1.79795787696378502e-08   1.43845062957643563e+02   0.00000000000000000e+00
1.79949854352502211e-08   8.78275082326978094e+01   0.00000000000000000e+00
1.80103921008625919e-08   -3.17195415772649767e+01   0.00000000000000000e+00
1.80257987664749661e-08   -1.38577272730899494e+02   0.00000000000000000e+00
1.80412054320873370e-08   -1.63947295059762439e+02   0.00000000000000000e+00
1.80566120976997079e-08   -9.07401363243971986e+01   0.00000000000000000e+00
1.80720187633120788e-08   3.49433753262735536e+01   0.00000000000000000e+00
1.80874254289244530e-08   1.32833131276893539e+02   0.00000000000000000e+00
1.81028320945368239e-08   1.39750667680320106e+02   0.00000000000000000e+00
1.81182387601491948e-08   5.03777441692913897e+01   0.00000000000000000e+00
1.81336454257615657e-08   -7.87706004741629897e+01   0.00000000000000000e+00
1.81490520913739399e-08   -1.65075098884432521e+02   0.00000000000000000e+00
1.81644587569863108e-08   -1.52660721215004571e+02   0.00000000000000000e+00
1.81798654225986816e-08   -4.85625906190664836e+01   0.00000000000000000e+00
1.81952720882110558e-08   8.11941662246894538e+01   0.00000000000000000e+00
1.82106787538234267e-08   1.53464330011649452e+02   0.00000000000000000e+00
1.82260854194357976e-08   1.21254991762759943e+02   0.00000000000000000e+00
1.82414920850481685e-08   4.27132422751117247e+00   0.00000000000000000e+00
1.82568987506605427e-08   -1.23112446998577411e+02   0.00000000000000000e+00
1.82723054162729136e-08   -1.79131347261940277e+02   0.00000000000000000e+00
1.82877120818852845e-08   -1.27107356610002824e+02   0.00000000000000000e+00
1.83031187474976554e-08   5.50765089506512595e-01   0.00000000000000000e+00
1.83185254131100296e-08   1.22520245796242719e+02   0.00000000000000000e+00
1.83339320787224005e-08   1.60364033814465643e+02   0.00000000000000000e+00
1.83493387443347714e-08   8.89666094173536095e+01   0.00000000000000000e+00
1.83647454099471422e-08   -4.68209948855309648e+01   0.00000000000000000e+00
1.83801520755595164e-08   -1.60343956118154495e+02   0.00000000000000000e+00
1.83955587411718873e-08   -1.78438224025455440e+02   0.00000000000000000e+00
1.84109654067842582e-08   -8.85768569928449239e+01   0.00000000000000000e+00
1.84263720723966324e-08   5.25082030715208674e+01   0.00000000000000000e+00
1.84417787380090033e-08   1.54632901650619942e+02   0.00000000000000000e+00
1.84571854036213742e-08   1.51802961103606492e+02   0.00000000000000000e+00
1.84725920692337451e-08   4.48520201087648474e+01   0.00000000000000000e+00
1.84879987348461193e-08   -9.84668009490594471e+01   0.00000000000000000e+00
1.85034054004584902e-08   -1.86394215627153415e+02   0.00000000000000000e+00
1.85188120660708611e-08   -1.61907871543123804e+02   0.00000000000000000e+00
1.85342187316832320e-08   -3.96921231318737284e+01   0.00000000000000000e+00
1.85496253972956062e-08   1.02628049193624634e+02   0.00000000000000000e+00
1.85650320629079770e-08   1.73783262548036475e+02   0.00000000000000000e+00
1.85804387285203479e-08   1.27384784155795330e+02   0.00000000000000000e+00
1.85958453941327188e-08   -7.84624793117373542e+00   0.00000000000000000e+00
1.86112520597450930e-08   -1.45835959722325981e+02   0.00000000000000000e+00
1.86266587253574639e-08   -1.97936962323390247e+02   0.00000000000000000e+00
1.86420653909698348e-08   -1.29871114688972199e+02   0.00000000000000000e+00
1.86574720565822057e-08   1.57375349924115540e+01   0.00000000000000000e+00
1.86728787221945799e-08   1.46039842752989870e+02   0.00000000000000000e+00
1.86882853878069508e-08   1.77162032944289535e+02   0.00000000000000000e+00
1.87036920534193217e-08   8.81872262710044055e+01   0.00000000000000000e+00
1.87190987190316959e-08   -6.48203664887505369e+01   0.00000000000000000e+00
1.87345053846440667e-08   -1.84130850038044144e+02   0.00000000000000000e+00
1.87499120502564376e-08   -1.92765540672861391e+02   0.00000000000000000e+00
1.87653187158688085e-08   -8.41553785838051738e+01   0.00000000000000000e+00
1.87807253814811827e-08   7.29884047581880679e+01   0.00000000000000000e+00
1.87961320470935536e-08   1.78134494855273147e+02   0.00000000000000000e+00
1.88115387127059245e-08   1.63239818154331715e+02   0.00000000000000000e+00
1.88269453783182954e-08   3.67725755568246058e+01   0.00000000000000000e+00
1.88423520439306696e-08   -1.21026312414545899e+02   0.00000000000000000e+00
1.88577587095430405e-08   -2.09046475659184665e+02   0.00000000000000000e+00
1.88731653751554114e-08   -1.70089198604424098e+02   0.00000000000000000e+00
1.88885720407677823e-08   -2.80250295488044969e+01   0.00000000000000000e+00
1.89039787063801565e-08   1.26802873698084966e+02   0.00000000000000000e+00
1.89193853719925273e-08   1.95023775655362840e+02   0.00000000000000000e+00
1.89347920376048982e-08   1.32010699613789939e+02   0.00000000000000000e+00
1.89501987032172724e-08   -2.29433399441701340e+01   0.00000000000000000e+00
1.89656053688296433e-08   -1.71108627048689925e+02   0.00000000000000000e+00
1.89810120344420142e-08   -2.17218373414672897e+02   0.00000000000000000e+00
1.89964187000543851e-08   -1.30716190579137844e+02   0.00000000000000000e+00
1.90118253656667593e-08   3.40205461637154656e+01   0.00000000000000000e+00
1.90272320312791302e-08   1.71849982799313011e+02   0.00000000000000000e+00
1.90426386968915011e-08   1.93965561935356106e+02   0.00000000000000000e+00
1.90580453625038720e-08   8.51082742644057078e+01   0.00000000000000000e+00
1.90734520281162462e-08   -8.59617885080441226e+01   0.00000000000000000e+00
1.90888586937286171e-08   -2.09887133985873362e+02   0.00000000000000000e+00
1.91042653593409879e-08   -2.06614253351743344e+02   0.00000000000000000e+00
1.91196720249533588e-08   -7.70975226298061216e+01   0.00000000000000000e+00
1.91350786905657330e-08   9.65823901767838038e+01   0.00000000000000000e+00
1.91504853561781039e-08   2.03227701410687644e+02   0.00000000000000000e+00
1.91658920217904748e-08   1.73711325309172651e+02   0.00000000000000000e+00
1.91812986874028457e-08   2.57734104967287010e+01   0.00000000000000000e+00
1.91967053530152199e-08   -1.46595799782020066e+02   0.00000000000000000e+00
1.92121120186275908e-08   -2.32863405029545277e+02   0.00000000000000000e+00
1.92275186842399617e-08   -1.76827460523840756e+02   0.00000000000000000e+00
1.92429253498523359e-08   -1.32167047103032473e+01   0.00000000000000000e+00
1.92583320154647068e-08   1.53808642146417185e+02   0.00000000000000000e+00
1.92737386810770777e-08   2.16961704692699811e+02   0.00000000000000000e+00
1.92891453466894485e-08   1.34736624345049847e+02   0.00000000000000000e+00
1.93045520123018227e-08   -4.13342283218365765e+01   0.00000000000000000e+00
1.93199586779141936e-08   -1.98960124733173046e+02   0.00000000000000000e+00
1.93353653435265645e-08   -2.36699722610684717e+02   0.00000000000000000e+00
1.93507720091389354e-08   -1.29236733490002337e+02   0.00000000000000000e+00
1.93661786747513096e-08   5.56753207658550764e+01   0.00000000000000000e+00
1.93815853403636805e-08   1.99917725995674232e+02   0.00000000000000000e+00
1.93969920059760514e-08   2.10452429447357133e+02   0.00000000000000000e+00
1.94123986715884223e-08   7.93237732812019942e+01   0.00000000000000000e+00
1.94278053372007965e-08   -1.10474329915468559e+02   0.00000000000000000e+00
1.94432120028131674e-08   -2.37516429447877385e+02   0.00000000000000000e+00
1.94586186684255382e-08   -2.19622463574950416e+02   0.00000000000000000e+00
1.94740253340379124e-08   -6.70070376055513179e+01   0.00000000000000000e+00
1.94894319996502833e-08   1.23466009633977080e+02   0.00000000000000000e+00
1.95048386652626542e-08   2.29753404989159264e+02   0.00000000000000000e+00
1.95202453308750251e-08   1.82823640117630418e+02   0.00000000000000000e+00
1.95356519964873993e-08   1.14778758981062765e+01   0.00000000000000000e+00
1.95510586620997702e-08   -1.75292251472530353e+02   0.00000000000000000e+00
1.95664653277121411e-08   -2.57625395643994977e+02   0.00000000000000000e+00
1.95818719933245120e-08   -1.81705610421312997e+02   0.00000000000000000e+00
1.95972786589368862e-08   5.08024858003858526e+00   0.00000000000000000e+00
1.96126853245492571e-08   1.83699126300243080e+02   0.00000000000000000e+00
1.96280919901616280e-08   2.39320725527689063e+02   0.00000000000000000e+00
1.96434986557739988e-08   1.35131834440121168e+02   0.00000000000000000e+00
1.96589053213863730e-08   -6.33278747585037820e+01   0.00000000000000000e+00
1.96743119869987439e-08   -2.29378080407214810e+02   0.00000000000000000e+00
1.96897186526111148e-08   -2.56053221745741951e+02   0.00000000000000000e+00
1.97051253182234857e-08   -1.24998445271620994e+02   0.00000000000000000e+00
1.97205319838358599e-08   8.09639027588306419e+01   0.00000000000000000e+00
1.97359386494482308e-08   2.30163163115109768e+02   0.00000000000000000e+00
1.97513453150606017e-08   2.26250020729490529e+02   0.00000000000000000e+00
1.97667519806729759e-08   7.04062972483593228e+01   0.00000000000000000e+00
1.97821586462853468e-08   -1.38565560654919778e+02   0.00000000000000000e+00
1.97975653118977177e-08   -2.66871504964481574e+02   0.00000000000000000e+00
1.98129719775100886e-08   -2.31380625935250180e+02   0.00000000000000000e+00
1.98283786431224628e-08   -5.34739133181424791e+01   0.00000000000000000e+00
1.98437853087348336e-08   1.53785936212750272e+02   0.00000000000000000e+00
1.98591919743472045e-08   2.57498909022372516e+02   0.00000000000000000e+00
1.98745986399595754e-08   1.90139280049344791e+02   0.00000000000000000e+00
1.98900053055719496e-08   -6.49623581237770509e+00   0.00000000000000000e+00
1.99054119711843205e-08   -2.07196339257523135e+02   0.00000000000000000e+00
1.99208186367966914e-08   -2.83057781339714495e+02   0.00000000000000000e+00
1.99362253024090623e-08   -1.84268128095903762e+02   0.00000000000000000e+00
1.99516319680214365e-08   2.72102626341683163e+01   0.00000000000000000e+00
1.99670386336338074e-08   2.16485367908490758e+02   0.00000000000000000e+00
1.99824452992461783e-08   2.61769292083329105e+02   0.00000000000000000e+00
1.99978519648585525e-08   1.32733358839316452e+02   0.00000000000000000e+00
