t              pw-in-box.fdtd_after_Ex_3_3_5.dat       incid
1.73941254763677233e-08   -7.39408823315100050e-01   0.00000000000000000e+00
1.74095321419800942e-08   -7.38538490043354812e-01   0.00000000000000000e+00
1.74249388075924651e-08   -7.36062022109270631e-01   0.00000000000000000e+00
1.74403454732048393e-08   -7.33558833873347527e-01   0.00000000000000000e+00
1.74557521388172101e-08   -7.32634946215403149e-01   0.00000000000000000e+00
1.74711588044295810e-08   -7.33892619228605492e-01   0.00000000000000000e+00
1.74865654700419519e-08   -7.36537899458926781e-01   0.00000000000000000e+00
1.75019721356543261e-08   -7.38881725350001517e-01   0.00000000000000000e+00
1.75173788012666970e-08   -7.39418386960412177e-01   0.00000000000000000e+00
1.75327854668790679e-08   -7.37792771773617018e-01   0.00000000000000000e+00
1.75481921324914388e-08   -7.35035081145462343e-01   0.00000000000000000e+00
1.75635987981038130e-08   -7.32908041496530438e-01   0.00000000000000000e+00
1.75790054637161839e-08   -7.32780198647501990e-01   0.00000000000000000e+00
1.75944121293285548e-08   -7.34745444015288296e-01   0.00000000000000000e+00
1.76098187949409257e-08   -7.37555203925338576e-01   0.00000000000000000e+00
1.76252254605532999e-08   -7.39411627973568075e-01   0.00000000000000000e+00
1.76406321261656707e-08   -7.39117924790378189e-01   0.00000000000000000e+00
1.76560387917780416e-08   -7.36849837406763575e-01   0.00000000000000000e+00
1.76714454573904158e-08   -7.34050992360487209e-01   0.00000000000000000e+00
1.76868521230027867e-08   -7.32514091800049005e-01   0.00000000000000000e+00
1.77022587886151576e-08   -7.33232696993772137e-01   0.00000000000000000e+00
1.77176654542275285e-08   -7.35759006942420357e-01   0.00000000000000000e+00
1.77330721198399027e-08   -7.38482698295849005e-01   0.00000000000000000e+00
1.77484787854522736e-08   -7.39657333710839415e-01   0.00000000000000000e+00
1.77638854510646445e-08   -7.38520142908706378e-01   0.00000000000000000e+00
1.77792921166770154e-08   -7.35787219670784864e-01   0.00000000000000000e+00
1.77946987822893896e-08   -7.33202725074750039e-01   0.00000000000000000e+00
1.78101054479017605e-08   -7.32425798514868553e-01   0.00000000000000000e+00
1.78255121135141313e-08   -7.33965501669853637e-01   0.00000000000000000e+00
1.78409187791265022e-08   -7.36847462248760077e-01   0.00000000000000000e+00
1.78563254447388764e-08   -7.39230393122203511e-01   0.00000000000000000e+00
1.78717321103512473e-08   -7.39582454786766652e-01   0.00000000000000000e+00
1.78871387759636182e-08   -7.37665930162910821e-01   0.00000000000000000e+00
1.79025454415759924e-08   -7.34697289487435623e-01   0.00000000000000000e+00
1.79179521071883633e-08   -7.32575136650019609e-01   0.00000000000000000e+00
1.79333587728007342e-08   -7.32665986855815188e-01   0.00000000000000000e+00
1.79487654384131051e-08   -7.34924389394804201e-01   0.00000000000000000e+00
1.79641721040254793e-08   -7.37913895521307595e-01   0.00000000000000000e+00
1.79795787696378502e-08   -7.39720647060708392e-01   0.00000000000000000e+00
1.79949854352502211e-08   -7.39178577122192260e-01   0.00000000000000000e+00
1.80103921008625919e-08   -7.36621905376281916e-01   0.00000000000000000e+00
1.80257987664749661e-08   -7.33679370918932872e-01   0.00000000000000000e+00
1.80412054320873370e-08   -7.32236686924912727e-01   0.00000000000000000e+00
1.80566120976997079e-08   -7.33228125747597659e-01   0.00000000000000000e+00
1.80720187633120788e-08   -7.36031594473249728e-01   0.00000000000000000e+00
1.80874254289244530e-08   -7.38858812910719975e-01   0.00000000000000000e+00
1.81028320945368239e-08   -7.39895980259640429e-01   0.00000000000000000e+00
1.81182387601491948e-08   -7.38467376618888616e-01   0.00000000000000000e+00
1.81336454257615657e-08   -7.35475444524018362e-01   0.00000000000000000e+00
1.81490520913739399e-08   -7.32830831423021523e-01   0.00000000000000000e+00
1.81644587569863108e-08   -7.32232290070700120e-01   0.00000000000000000e+00
1.81798654225986816e-08   -7.34075541569348955e-01   0.00000000000000000e+00
1.81952720882110558e-08   -7.37191926070438042e-01   0.00000000000000000e+00
1.82106787538234267e-08   -7.39589273676289460e-01   0.00000000000000000e+00
1.82260854194357976e-08   -7.39725375265744334e-01   0.00000000000000000e+00
1.82414920850481685e-08   -7.37500026115390561e-01   0.00000000000000000e+00
1.82568987506605427e-08   -7.34327534866627829e-01   0.00000000000000000e+00
1.82723054162729136e-08   -7.32237934020615877e-01   0.00000000000000000e+00
1.82877120818852845e-08   -7.32578027321859615e-01   0.00000000000000000e+00
1.83031187474976554e-08   -7.35143408669706511e-01   0.00000000000000000e+00
1.83185254131100296e-08   -7.38300800098573795e-01   0.00000000000000000e+00
1.83339320787224005e-08   -7.40027840652137447e-01   0.00000000000000000e+00
1.83493387443347714e-08   -7.39208404111987960e-01   0.00000000000000000e+00
1.83647454099471422e-08   -7.36353821466510627e-01   0.00000000000000000e+00
1.83801520755595164e-08   -7.33284023595673129e-01   0.00000000000000000e+00
1.83955587411718873e-08   -7.31967297121569938e-01   0.00000000000000000e+00
1.84109654067842582e-08   -7.33258302870846479e-01   0.00000000000000000e+00
1.84263720723966324e-08   -7.36343459984956539e-01   0.00000000000000000e+00
1.84417787380090033e-08   -7.39253522865248702e-01   0.00000000000000000e+00
1.84571854036213742e-08   -7.40120501916573970e-01   0.00000000000000000e+00
1.84725920692337451e-08   -7.38376693801706341e-01   0.00000000000000000e+00
1.84879987348461193e-08   -7.35126213224388314e-01   0.00000000000000000e+00
1.85034054004584902e-08   -7.32446005768030983e-01   0.00000000000000000e+00
1.85188120660708611e-08   -7.32058789873534566e-01   0.00000000000000000e+00
1.85342187316832320e-08   -7.34225822624518187e-01   0.00000000000000000e+00
1.85496253972956062e-08   -7.37571102893004094e-01   0.00000000000000000e+00
1.85650320629079770e-08   -7.39955015376079328e-01   0.00000000000000000e+00
1.85804387285203479e-08   -7.39842774481867527e-01   0.00000000000000000e+00
1.85958453941327188e-08   -7.37292469926464800e-01   0.00000000000000000e+00
1.86112520597450930e-08   -7.33926682706231626e-01   0.00000000000000000e+00
1.86266587253574639e-08   -7.31900211462959471e-01   0.00000000000000000e+00
1.86420653909698348e-08   -7.32520594169302930e-01   0.00000000000000000e+00
1.86574720565822057e-08   -7.35404527855688439e-01   0.00000000000000000e+00
1.86728787221945799e-08   -7.38714385084714320e-01   0.00000000000000000e+00
1.86882853878069508e-08   -7.40329088576074046e-01   0.00000000000000000e+00
1.87036920534193217e-08   -7.39203335350751778e-01   0.00000000000000000e+00
1.87190987190316959e-08   -7.36044180590687769e-01   0.00000000000000000e+00
1.87345053846440667e-08   -7.32867123712188873e-01   0.00000000000000000e+00
1.87499120502564376e-08   -7.31710291488359199e-01   0.00000000000000000e+00
1.87653187158688085e-08   -7.33326994436284130e-01   0.00000000000000000e+00
1.87807253814811827e-08   -7.36695344413125119e-01   0.00000000000000000e+00
1.87961320470935536e-08   -7.39664056255215807e-01   0.00000000000000000e+00
1.88115387127059245e-08   -7.40326381436954839e-01   0.00000000000000000e+00
1.88269453783182954e-08   -7.38244727575756765e-01   0.00000000000000000e+00
1.88423520439306696e-08   -7.34739476943997216e-01   0.00000000000000000e+00
1.88577587095430405e-08   -7.32051561440006493e-01   0.00000000000000000e+00
1.88731653751554114e-08   -7.31909857452883839e-01   0.00000000000000000e+00
1.88885720407677823e-08   -7.34419225799897823e-01   0.00000000000000000e+00
1.89039787063801565e-08   -7.37984337645455568e-01   0.00000000000000000e+00
1.89193853719925273e-08   -7.40323834465089869e-01   0.00000000000000000e+00
1.89347920376048982e-08   -7.39930159099191465e-01   0.00000000000000000e+00
1.89501987032172724e-08   -7.37040942941766586e-01   0.00000000000000000e+00
1.89656053688296433e-08   -7.33496087077679881e-01   0.00000000000000000e+00
1.89810120344420142e-08   -7.31566139813922489e-01   0.00000000000000000e+00
1.89964187000543851e-08   -7.32498006008921343e-01   0.00000000000000000e+00
1.90118253656667593e-08   -7.35709439222744011e-01   0.00000000000000000e+00
1.90272320312791302e-08   -7.39152619127317889e-01   0.00000000000000000e+00
1.90426386968915011e-08   -7.40619926791861727e-01   0.00000000000000000e+00
1.90580453625038720e-08   -7.39159332935180213e-01   0.00000000000000000e+00
1.90734520281162462e-08   -7.35691966898162186e-01   0.00000000000000000e+00
1.90888586937286171e-08   -7.32431341632242661e-01   0.00000000000000000e+00
1.91042653593409879e-08   -7.31470324957327223e-01   0.00000000000000000e+00
1.91196720249533588e-08   -7.33437856786294473e-01   0.00000000000000000e+00
1.91350786905657330e-08   -7.37087552601685680e-01   0.00000000000000000e+00
1.91504853561781039e-08   -7.40087157853286381e-01   0.00000000000000000e+00
1.91658920217904748e-08   -7.40508881417451970e-01   0.00000000000000000e+00
1.91812986874028457e-08   -7.38068296390074763e-01   0.00000000000000000e+00
1.91967053530152199e-08   -7.34315659927382791e-01   0.00000000000000000e+00
1.92121120186275908e-08   -7.31651269567000662e-01   0.00000000000000000e+00
1.92275186842399617e-08   -7.31790200664279911e-01   0.00000000000000000e+00
1.92429253498523359e-08   -7.34658374595093089e-01   0.00000000000000000e+00
1.92583320154647068e-08   -7.38430476096116117e-01   0.00000000000000000e+00
1.92737386810770777e-08   -7.40691526258469346e-01   0.00000000000000000e+00
1.92891453466894485e-08   -7.39982963796426585e-01   0.00000000000000000e+00
1.93045520123018227e-08   -7.36743450859917992e-01   0.00000000000000000e+00
1.93199586779141936e-08   -7.33037615640435902e-01   0.00000000000000000e+00
1.93353653435265645e-08   -7.31240263366176535e-01   0.00000000000000000e+00
1.93507720091389354e-08   -7.32514574367084226e-01   0.00000000000000000e+00
1.93661786747513096e-08   -7.36059450723320685e-01   0.00000000000000000e+00
1.93815853403636805e-08   -7.39612955016685558e-01   0.00000000000000000e+00
1.93969920059760514e-08   -7.40895574872922347e-01   0.00000000000000000e+00
1.94123986715884223e-08   -7.39072445977926207e-01   0.00000000000000000e+00
1.94278053372007965e-08   -7.35296600365251574e-01   0.00000000000000000e+00
1.94432120028131674e-08   -7.31979853477214615e-01   0.00000000000000000e+00
1.94586186684255382e-08   -7.31252303428819528e-01   0.00000000000000000e+00
1.94740253340379124e-08   -7.33594380365529819e-01   0.00000000000000000e+00
1.94894319996502833e-08   -7.37519911860685773e-01   0.00000000000000000e+00
1.95048386652626542e-08   -7.40519089058773727e-01   0.00000000000000000e+00
1.95202453308750251e-08   -7.40663085785506992e-01   0.00000000000000000e+00
1.95356519964873993e-08   -7.37844460512962041e-01   0.00000000000000000e+00
1.95510586620997702e-08   -7.33855694728858254e-01   0.00000000000000000e+00
1.95664653277121411e-08   -7.31249350362505934e-01   0.00000000000000000e+00
1.95818719933245120e-08   -7.31704628502291010e-01   0.00000000000000000e+00
1.95972786589368862e-08   -7.34945579592366727e-01   0.00000000000000000e+00
1.96126853245492571e-08   -7.38907836738253443e-01   0.00000000000000000e+00
1.96280919901616280e-08   -7.41053482505231065e-01   0.00000000000000000e+00
1.96434986557739988e-08   -7.39996603077582527e-01   0.00000000000000000e+00
1.96589053213863730e-08   -7.36398376800851517e-01   0.00000000000000000e+00
1.96743119869987439e-08   -7.32553669877097691e-01   0.00000000000000000e+00
1.96897186526111148e-08   -7.30927474178628134e-01   0.00000000000000000e+00
1.97051253182234857e-08   -7.32574548448496232e-01   0.00000000000000000e+00
1.97205319838358599e-08   -7.36455436612928560e-01   0.00000000000000000e+00
1.97359386494482308e-08   -7.40092317904628039e-01   0.00000000000000000e+00
1.97513453150606017e-08   -7.41150969496923606e-01   0.00000000000000000e+00
1.97667519806729759e-08   -7.38938867978871428e-01   0.00000000000000000e+00
1.97821586462853468e-08   -7.34857981255629955e-01   0.00000000000000000e+00
1.97975653118977177e-08   -7.31516344076290181e-01   0.00000000000000000e+00
1.98129719775100886e-08   -7.31061343201088731e-01   0.00000000000000000e+00
1.98283786431224628e-08   -7.33799831573651806e-01   0.00000000000000000e+00
1.98437853087348336e-08   -7.37991733549838047e-01   0.00000000000000000e+00
1.98591919743472045e-08   -7.40955633946977277e-01   0.00000000000000000e+00
1.98745986399595754e-08   -7.40783946551202388e-01   0.00000000000000000e+00
1.98900053055719496e-08   -7.37570579563810558e-01   0.00000000000000000e+00
1.99054119711843205e-08   -7.33361053593530654e-01   0.00000000000000000e+00
1.99208186367966914e-08   -7.30850458123074698e-01   0.00000000000000000e+00
1.99362253024090623e-08   -7.31657999224562094e-01   0.00000000000000000e+00
1.99516319680214365e-08   -7.35282782931996559e-01   0.00000000000000000e+00
1.99670386336338074e-08   -7.39414187277387280e-01   0.00000000000000000e+00
1.99824452992461783e-08   -7.41404715081133925e-01   0.00000000000000000e+00
1.99978519648585525e-08   -7.39966527079759517e-01   0.00000000000000000e+00
