t              twoWires.fdtd_Bulk probe_Jx_15_11_13__15_13_17.dat
   0.57503600256036264E-008   0.151330925E-003
   0.57519000256104832E-008   0.152237815E-003
   0.57534400256173401E-008   0.153130793E-003
   0.57549800256241970E-008   0.154009729E-003
   0.57565200256310539E-008   0.154874506E-003
   0.57580600256379108E-008   0.155725022E-003
   0.57596000256447677E-008   0.156561146E-003
   0.57611400256516246E-008   0.157382761E-003
   0.57626800256584815E-008   0.158189796E-003
   0.57642200256653384E-008   0.158982133E-003
   0.57657600256721953E-008   0.159759657E-003
   0.57673000256790521E-008   0.160522264E-003
   0.57688400256859090E-008   0.161269854E-003
   0.57703800256927659E-008   0.162002354E-003
   0.57719200256996228E-008   0.162719647E-003
   0.57734600257064797E-008   0.163421690E-003
   0.57750000257133366E-008   0.164108380E-003
   0.57765400257201935E-008   0.164779645E-003
   0.57780800257270504E-008   0.165435456E-003
   0.57796200257339073E-008   0.166075755E-003
   0.57811600257407642E-008   0.166700454E-003
   0.57827000257476210E-008   0.167309481E-003
   0.57842400257544779E-008   0.167902836E-003
   0.57857800257613348E-008   0.168480401E-003
   0.57873200257681917E-008   0.169042105E-003
   0.57888600257750486E-008   0.169587947E-003
   0.57904000257819055E-008   0.170117855E-003
   0.57919400257887624E-008   0.170631771E-003
   0.57934800257956193E-008   0.171129665E-003
   0.57950200258024762E-008   0.171611493E-003
   0.57965600258093330E-008   0.172077242E-003
   0.57981000258161899E-008   0.172526852E-003
   0.57996400258230468E-008   0.172960339E-003
   0.58011800258299037E-008   0.173377615E-003
   0.58027200258367606E-008   0.173778652E-003
   0.58042600258436175E-008   0.174163433E-003
   0.58058000258504744E-008   0.174531931E-003
   0.58073400258573313E-008   0.174884030E-003
   0.58088800258641882E-008   0.175219815E-003
   0.58104200258710451E-008   0.175539113E-003
   0.58119600258779019E-008   0.175842011E-003
   0.58135000258847588E-008   0.176128480E-003
   0.58150400258916157E-008   0.176398462E-003
   0.58165800258984726E-008   0.176651913E-003
   0.58181200259053295E-008   0.176888861E-003
   0.58196600259121864E-008   0.177109221E-003
   0.58212000259190433E-008   0.177313035E-003
   0.58227400259259002E-008   0.177500187E-003
   0.58242800259327571E-008   0.177670678E-003
   0.58258200259396140E-008   0.177824491E-003
   0.58273600259464708E-008   0.177961570E-003
   0.58289000259533277E-008   0.178081886E-003
   0.58304400259601846E-008   0.178185437E-003
   0.58319800259670415E-008   0.178272167E-003
   0.58335200259738984E-008   0.178342088E-003
   0.58350600259807553E-008   0.178395145E-003
   0.58366000259876122E-008   0.178431321E-003
   0.58381400259944691E-008   0.178450588E-003
   0.58396800260013260E-008   0.178452901E-003
   0.58412200260081829E-008   0.178438248E-003
   0.58427600260150397E-008   0.178406597E-003
   0.58443000260218966E-008   0.178357877E-003
   0.58458400260287535E-008   0.178292088E-003
   0.58473800260356104E-008   0.178209200E-003
   0.58489200260424673E-008   0.178109185E-003
   0.58504600260493242E-008   0.177992042E-003
   0.58520000260561811E-008   0.177857713E-003
   0.58535400260630380E-008   0.177706228E-003
   0.58550800260698949E-008   0.177537528E-003
   0.58566200260767518E-008   0.177351627E-003
   0.58581600260836086E-008   0.177148468E-003
   0.58597000260904655E-008   0.176928079E-003
   0.58612400260973224E-008   0.176690388E-003
   0.58627800261041793E-008   0.176435424E-003
   0.58643200261110362E-008   0.176163157E-003
   0.58658600261178931E-008   0.175873574E-003
   0.58674000261247500E-008   0.175566689E-003
   0.58689400261316069E-008   0.175242516E-003
   0.58704800261384638E-008   0.174901070E-003
   0.58720200261453206E-008   0.174542336E-003
   0.58735600261521775E-008   0.174166329E-003
   0.58751000261590344E-008   0.173773078E-003
   0.58766400261658913E-008   0.173362627E-003
   0.58781800261727482E-008   0.172934931E-003
   0.58797200261796051E-008   0.172490094E-003
   0.58812600261864620E-008   0.172028071E-003
   0.58828000261933189E-008   0.171548963E-003
   0.58843400262001758E-008   0.171052801E-003
   0.58858800262070327E-008   0.170539643E-003
   0.58874200262138895E-008   0.170009516E-003
   0.58889600262207464E-008   0.169462495E-003
   0.58905000262276033E-008   0.168898681E-003
   0.58920400262344602E-008   0.168318147E-003
   0.58935800262413171E-008   0.167720966E-003
   0.58951200262481740E-008   0.167107210E-003
   0.58966600262550309E-008   0.166477010E-003
   0.58982000262618878E-008   0.165830366E-003
   0.58997400262687447E-008   0.165167483E-003
   0.59012800262756016E-008   0.164488418E-003
   0.59028200262824584E-008   0.163793302E-003
   0.59043600262893153E-008   0.163082266E-003
   0.59059000262961722E-008   0.162355456E-003
   0.59074400263030291E-008   0.161612959E-003
   0.59089800263098860E-008   0.160854994E-003
   0.59105200263167429E-008   0.160081690E-003
   0.59120600263235998E-008   0.159293195E-003
   0.59136000263304567E-008   0.158489667E-003
   0.59151400263373136E-008   0.157671311E-003
   0.59166800263441705E-008   0.156838258E-003
   0.59182200263510273E-008   0.155990681E-003
   0.59197600263578842E-008   0.155128786E-003
   0.59213000263647411E-008   0.154252775E-003
   0.59228400263715980E-008   0.153362824E-003
   0.59243800263784549E-008   0.152459135E-003
   0.59259200263853118E-008   0.151541986E-003
   0.59274600263921687E-008   0.150611508E-003
   0.59290000263990256E-008   0.149667962E-003
   0.59305400264058825E-008   0.148711595E-003
   0.59320800264127393E-008   0.147742612E-003
   0.59336200264195962E-008   0.146761231E-003
   0.59351600264264531E-008   0.145767699E-003
   0.59367000264333100E-008   0.144762234E-003
   0.59382400264401669E-008   0.143745114E-003
   0.59397800264470238E-008   0.142716541E-003
   0.59413200264538807E-008   0.141676806E-003
   0.59428600264607376E-008   0.140626129E-003
   0.59444000264675945E-008   0.139564785E-003
   0.59459400264744514E-008   0.138493037E-003
   0.59474800264813082E-008   0.137411145E-003
   0.59490200264881651E-008   0.136319359E-003
   0.59505600264950220E-008   0.135217953E-003
   0.59521000265018789E-008   0.134107147E-003
   0.59536400265087358E-008   0.132987290E-003
   0.59551800265155927E-008   0.131858556E-003
   0.59567200265224496E-008   0.130721251E-003
   0.59582600265293065E-008   0.129575623E-003
   0.59598000265361634E-008   0.128421932E-003
   0.59613400265430203E-008   0.127260457E-003
   0.59628800265498771E-008   0.126091472E-003
   0.59644200265567340E-008   0.124915241E-003
   0.59659600265635909E-008   0.123732025E-003
   0.59675000265704478E-008   0.122542100E-003
   0.59690400265773047E-008   0.121345714E-003
   0.59705800265841616E-008   0.120143130E-003
   0.59721200265910185E-008   0.118934637E-003
   0.59736600265978754E-008   0.117720447E-003
   0.59752000266047323E-008   0.116500843E-003
   0.59767400266115892E-008   0.115276060E-003
   0.59782800266184460E-008   0.114046379E-003
   0.59798200266253029E-008   0.112812035E-003
   0.59813600266321598E-008   0.111573325E-003
   0.59829000266390167E-008   0.110330453E-003
   0.59844400266458736E-008   0.109083718E-003
   0.59859800266527305E-008   0.107833337E-003
   0.59875200266595874E-008   0.106579580E-003
   0.59890600266664443E-008   0.105322688E-003
   0.59906000266733012E-008   0.104062914E-003
   0.59921400266801580E-008   0.102800492E-003
   0.59936800266870149E-008   0.101535668E-003
   0.59952200266938718E-008   0.100268684E-003
   0.59967600267007287E-008   0.989997934E-004
   0.59983000267075856E-008   0.977292293E-004
   0.59998400267144425E-008   0.964572610E-004
   0.60013800267212994E-008   0.951841066E-004
   0.60029200267281563E-008   0.939100210E-004
   0.60044600267350132E-008   0.926352732E-004
   0.60060000267418701E-008   0.913600888E-004
   0.60075400267487269E-008   0.900846862E-004
   0.60090800267555838E-008   0.888093491E-004
   0.60106200267624407E-008   0.875343103E-004
   0.60121600267692976E-008   0.862597954E-004
   0.60137000267761545E-008   0.849860662E-004
   0.60152400267830114E-008   0.837133775E-004
   0.60167800267898683E-008   0.824419694E-004
   0.60183200267967252E-008   0.811721038E-004
   0.60198600268035821E-008   0.799040427E-004
   0.60214000268104390E-008   0.786380260E-004
   0.60229400268172958E-008   0.773743086E-004
   0.60244800268241527E-008   0.761131523E-004
   0.60260200268310096E-008   0.748548264E-004
   0.60275600268378665E-008   0.735995563E-004
   0.60291000268447234E-008   0.723476551E-004
   0.60306400268515803E-008   0.710993481E-004
   0.60321800268584372E-008   0.698549193E-004
   0.60337200268652941E-008   0.686146304E-004
   0.60352600268721510E-008   0.673787581E-004
   0.60368000268790079E-008   0.661475788E-004
   0.60383400268858647E-008   0.649213544E-004
   0.60398800268927216E-008   0.637003905E-004
   0.60414200268995785E-008   0.624849490E-004
   0.60429600269064354E-008   0.612752992E-004
   0.60445000269132923E-008   0.600717322E-004
   0.60460400269201492E-008   0.588745352E-004
   0.60475800269270061E-008   0.576839739E-004
   0.60491200269338630E-008   0.565003393E-004
   0.60506600269407199E-008   0.553239333E-004
   0.60522000269475767E-008   0.541550216E-004
   0.60537400269544336E-008   0.529939134E-004
   0.60552800269612905E-008   0.518408851E-004
   0.60568200269681474E-008   0.506962315E-004
   0.60583600269750043E-008   0.495602471E-004
   0.60599000269818612E-008   0.484332086E-004
   0.60614400269887181E-008   0.473154141E-004
   0.60629800269955750E-008   0.462071330E-004
   0.60645200270024319E-008   0.451086671E-004
   0.60660600270092888E-008   0.440202930E-004
   0.60676000270161456E-008   0.429422871E-004
   0.60691400270230025E-008   0.418749369E-004
   0.60706800270298594E-008   0.408185297E-004
   0.60722200270367163E-008   0.397733347E-004
   0.60737600270435732E-008   0.387396321E-004
   0.60753000270504301E-008   0.377176948E-004
   0.60768400270572870E-008   0.367077882E-004
   0.60783800270641439E-008   0.357101890E-004
   0.60799200270710008E-008   0.347251371E-004
   0.60814600270778577E-008   0.337528945E-004
   0.60830000270847145E-008   0.327937159E-004
   0.60845400270915714E-008   0.318478451E-004
   0.60860800270984283E-008   0.309155294E-004
   0.60876200271052852E-008   0.299970034E-004
   0.60891600271121421E-008   0.290925054E-004
   0.60907000271189990E-008   0.282022665E-004
   0.60922400271258559E-008   0.273265141E-004
   0.60937800271327128E-008   0.264654536E-004
   0.60953200271395697E-008   0.256193071E-004
   0.60968600271464266E-008   0.247882708E-004
   0.60984000271532834E-008   0.239725377E-004
   0.60999400271601403E-008   0.231723025E-004
   0.61014800271669972E-008   0.223877450E-004
   0.61030200271738541E-008   0.216190401E-004
   0.61045600271807110E-008   0.208663605E-004
   0.61061000271875679E-008   0.201298735E-004
   0.61076400271944248E-008   0.194097338E-004
   0.61091800272012817E-008   0.187060978E-004
   0.61107200272081386E-008   0.180191055E-004
   0.61122600272149955E-008   0.173488952E-004
   0.61138000272218523E-008   0.166955924E-004
   0.61153400272287092E-008   0.160593172E-004
   0.61168800272355661E-008   0.154401787E-004
   0.61184200272424230E-008   0.148382824E-004
   0.61199600272492799E-008   0.142537265E-004
   0.61215000272561368E-008   0.136865983E-004
   0.61230400272629937E-008   0.131369870E-004
   0.61245800272698506E-008   0.126049727E-004
   0.61261200272767075E-008   0.120906288E-004
   0.61276600272835643E-008   0.115940229E-004
   0.61292000272904212E-008   0.111152112E-004
   0.61307400272972781E-008   0.106542502E-004
   0.61322800273041350E-008   0.102111826E-004
   0.61338200273109919E-008   0.978604294E-005
   0.61353600273178488E-008   0.937886307E-005
   0.61369000273247057E-008   0.898966664E-005
   0.61384400273315626E-008   0.861847093E-005
   0.61399800273384195E-008   0.826529413E-005
   0.61415200273452764E-008   0.793014351E-005
   0.61430600273521332E-008   0.761302817E-005
   0.61446000273589901E-008   0.731394994E-005
   0.61461400273658470E-008   0.703290516E-005
   0.61476800273727039E-008   0.676988884E-005
   0.61492200273795608E-008   0.652488188E-005
   0.61507600273864177E-008   0.629787064E-005
   0.61523000273932746E-008   0.608882556E-005
   0.61538400274001315E-008   0.589771753E-005
   0.61553800274069884E-008   0.572451336E-005
   0.61569200274138453E-008   0.556917666E-005
   0.61584600274207021E-008   0.543166743E-005
   0.61600000274275590E-008   0.531194610E-005
   0.61615400274344159E-008   0.520996900E-005
   0.61630800274412728E-008   0.512569204E-005
   0.61646200274481297E-008   0.505906564E-005
   0.61661600274549866E-008   0.501003842E-005
   0.61677000274618435E-008   0.497855308E-005
   0.61692400274687004E-008   0.496455141E-005
   0.61707800274755573E-008   0.496796611E-005
   0.61723200274824142E-008   0.498873260E-005
   0.61738600274892710E-008   0.502677949E-005
   0.61754000274961279E-008   0.508203721E-005
   0.61769400275029848E-008   0.515443344E-005
   0.61784800275098417E-008   0.524389725E-005
   0.61800200275166986E-008   0.535035451E-005
   0.61815600275235555E-008   0.547373065E-005
   0.61831000275304124E-008   0.561394882E-005
   0.61846400275372693E-008   0.577092987E-005
   0.61861800275441262E-008   0.594458697E-005
   0.61877200275509830E-008   0.613483553E-005
   0.61892600275578399E-008   0.634158187E-005
   0.61908000275646968E-008   0.656473094E-005
   0.61923400275715537E-008   0.680418634E-005
   0.61938800275784106E-008   0.705985076E-005
   0.61954200275852675E-008   0.733162415E-005
   0.61969600275921244E-008   0.761940919E-005
   0.61985000275989813E-008   0.792310220E-005
   0.62000400276058382E-008   0.824260223E-005
   0.62015800276126951E-008   0.857780287E-005
   0.62031200276195519E-008   0.892859771E-005
   0.62046600276264088E-008   0.929486941E-005
   0.62062000276332657E-008   0.967649885E-005
   0.62077400276401226E-008   0.100733623E-004
   0.62092800276469795E-008   0.104853343E-004
   0.62108200276538364E-008   0.109122784E-004
   0.62123600276606933E-008   0.113540655E-004
   0.62139000276675502E-008   0.118105563E-004
   0.62154400276744071E-008   0.122816173E-004
   0.62169800276812640E-008   0.127671037E-004
   0.62185200276881208E-008   0.132668774E-004
   0.62200600276949777E-008   0.137807911E-004
   0.62216000277018346E-008   0.143086918E-004
   0.62231400277086915E-008   0.148504232E-004
   0.62246800277155484E-008   0.154058180E-004
   0.62262200277224053E-008   0.159747124E-004
   0.62277600277292622E-008   0.165569327E-004
   0.62293000277361191E-008   0.171522915E-004
   0.62308400277429760E-008   0.177606125E-004
   0.62323800277498329E-008   0.183817119E-004
   0.62339200277566897E-008   0.190153987E-004
   0.62354600277635466E-008   0.196614837E-004
   0.62370000277704035E-008   0.203197760E-004
   0.62385400277772604E-008   0.209900718E-004
   0.62400800277841173E-008   0.216721710E-004
   0.62416200277909742E-008   0.223658699E-004
   0.62431600277978311E-008   0.230709466E-004
   0.62447000278046880E-008   0.237871809E-004
   0.62462400278115449E-008   0.245143474E-004
   0.62477800278184017E-008   0.252522168E-004
   0.62493200278252586E-008   0.260005545E-004
   0.62508600278321155E-008   0.267591258E-004
   0.62524000278389724E-008   0.275276943E-004
   0.62539400278458293E-008   0.283060217E-004
   0.62554800278526862E-008   0.290938697E-004
   0.62570200278595431E-008   0.298909927E-004
   0.62585600278664000E-008   0.306971415E-004
   0.62601000278732569E-008   0.315120706E-004
   0.62616400278801138E-008   0.323355198E-004
   0.62631800278869706E-008   0.331672272E-004
   0.62647200278938275E-008   0.340069273E-004
   0.62662600279006844E-008   0.348543690E-004
   0.62678000279075413E-008   0.357092649E-004
   0.62693400279143982E-008   0.365713568E-004
   0.62708800279212551E-008   0.374403899E-004
   0.62724200279281120E-008   0.383160877E-004
   0.62739600279349689E-008   0.391981812E-004
   0.62755000279418258E-008   0.400864155E-004
   0.62770400279486827E-008   0.409805216E-004
   0.62785800279555395E-008   0.418802338E-004
   0.62801200279623964E-008   0.427852719E-004
   0.62816600279692533E-008   0.436953742E-004
   0.62832000279761102E-008   0.446102677E-004
   0.62847400279829671E-008   0.455296722E-004
   0.62862800279898240E-008   0.464533259E-004
   0.62878200279966809E-008   0.473809523E-004
   0.62893600280035378E-008   0.483122967E-004
   0.62909000280103947E-008   0.492470972E-004
   0.62924400280172516E-008   0.501850955E-004
   0.62939800280241084E-008   0.511260369E-004
   0.62955200280309653E-008   0.520696522E-004
   0.62970600280378222E-008   0.530157122E-004
   0.62986000280446791E-008   0.539639441E-004
   0.63001400280515360E-008   0.549140932E-004
   0.63016800280583929E-008   0.558659231E-004
   0.63032200280652498E-008   0.568191681E-004
   0.63047600280721067E-008   0.577735846E-004
   0.63063000280789636E-008   0.587289433E-004
   0.63078400280858204E-008   0.596849968E-004
   0.63093800280926773E-008   0.606415160E-004
   0.63109200280995342E-008   0.615982790E-004
   0.63124600281063911E-008   0.625550529E-004
   0.63140000281132480E-008   0.635116230E-004
   0.63155400281201049E-008   0.644677639E-004
   0.63170800281269618E-008   0.654232645E-004
   0.63186200281338187E-008   0.663778919E-004
   0.63201600281406756E-008   0.673314353E-004
   0.63217000281475325E-008   0.682836981E-004
   0.63232400281543893E-008   0.692344474E-004
   0.63247800281612462E-008   0.701834870E-004
   0.63263200281681031E-008   0.711306275E-004
   0.63278600281749600E-008   0.720756652E-004
   0.63294000281818169E-008   0.730184183E-004
   0.63309400281886738E-008   0.739586976E-004
   0.63324800281955307E-008   0.748963139E-004
   0.63340200282023876E-008   0.758310780E-004
   0.63355600282092445E-008   0.767628153E-004
   0.63371000282161014E-008   0.776913585E-004
   0.63386400282229582E-008   0.786165037E-004
   0.63401800282298151E-008   0.795380765E-004
   0.63417200282366720E-008   0.804559022E-004
   0.63432600282435289E-008   0.813698207E-004
   0.63448000282503858E-008   0.822796574E-004
   0.63463400282572427E-008   0.831852376E-004
   0.63478800282640996E-008   0.840864304E-004
   0.63494200282709565E-008   0.849830467E-004
   0.63509600282778134E-008   0.858749554E-004
   0.63525000282846703E-008   0.867619819E-004
   0.63540400282915271E-008   0.876439881E-004
   0.63555800282983840E-008   0.885208137E-004
   0.63571200283052409E-008   0.893922916E-004
   0.63586600283120978E-008   0.902582833E-004
   0.63602000283189547E-008   0.911186216E-004
   0.63617400283258116E-008   0.919731683E-004
   0.63632800283326685E-008   0.928217560E-004
   0.63648200283395254E-008   0.936642755E-004
   0.63663600283463823E-008   0.945005741E-004
   0.63679000283532392E-008   0.953304843E-004
   0.63694400283600960E-008   0.961539190E-004
   0.63709800283669529E-008   0.969707180E-004
   0.63725200283738098E-008   0.977807285E-004
   0.63740600283806667E-008   0.985838269E-004
   0.63756000283875236E-008   0.993798676E-004
   0.63771400283943805E-008   0.100168720E-003
   0.63786800284012374E-008   0.100950252E-003
   0.63802200284080943E-008   0.101724312E-003
   0.63817600284149512E-008   0.102490783E-003
   0.63833000284218080E-008   0.103249527E-003
   0.63848400284286649E-008   0.104000457E-003
   0.63863800284355218E-008   0.104743413E-003
   0.63879200284423787E-008   0.105478277E-003
   0.63894600284492356E-008   0.106204934E-003
   0.63910000284560925E-008   0.106923268E-003
   0.63925400284629494E-008   0.107633154E-003
   0.63940800284698063E-008   0.108334476E-003
   0.63956200284766632E-008   0.109027111E-003
   0.63971600284835201E-008   0.109710927E-003
   0.63987000284903769E-008   0.110385845E-003
   0.64002400284972338E-008   0.111051711E-003
   0.64017800285040907E-008   0.111708468E-003
   0.64033200285109476E-008   0.112355970E-003
   0.64048600285178045E-008   0.112994167E-003
   0.64064000285246614E-008   0.113622918E-003
   0.64079400285315183E-008   0.114242146E-003
   0.64094800285383752E-008   0.114851762E-003
   0.64110200285452321E-008   0.115451658E-003
   0.64125600285520890E-008   0.116041752E-003
   0.64141000285589458E-008   0.116621959E-003
   0.64156400285658027E-008   0.117192176E-003
   0.64171800285726596E-008   0.117752337E-003
   0.64187200285795165E-008   0.118302356E-003
   0.64202600285863734E-008   0.118842167E-003
   0.64218000285932303E-008   0.119371689E-003
   0.64233400286000872E-008   0.119890901E-003
   0.64248800286069441E-008   0.120399680E-003
   0.64264200286138010E-008   0.120898010E-003
   0.64279600286206579E-008   0.121385820E-003
   0.64295000286275147E-008   0.121863071E-003
   0.64310400286343716E-008   0.122329700E-003
   0.64325800286412285E-008   0.122785626E-003
   0.64341200286480854E-008   0.123230842E-003
   0.64356600286549423E-008   0.123665290E-003
   0.64372000286617992E-008   0.124088954E-003
   0.64387400286686561E-008   0.124501763E-003
   0.64402800286755130E-008   0.124903716E-003
   0.64418200286823699E-008   0.125294784E-003
   0.64433600286892267E-008   0.125674953E-003
   0.64449000286960836E-008   0.126044222E-003
   0.64464400287029405E-008   0.126402520E-003
   0.64479800287097974E-008   0.126749874E-003
   0.64495200287166543E-008   0.127086256E-003
   0.64510600287235112E-008   0.127411637E-003
   0.64526000287303681E-008   0.127726060E-003
   0.64541400287372250E-008   0.128029467E-003
   0.64556800287440819E-008   0.128321873E-003
   0.64572200287509388E-008   0.128603293E-003
   0.64587600287577956E-008   0.128873711E-003
   0.64603000287646525E-008   0.129133143E-003
   0.64618400287715094E-008   0.129381631E-003
   0.64633800287783663E-008   0.129619162E-003
   0.64649200287852232E-008   0.129845706E-003
   0.64664600287920801E-008   0.130061351E-003
   0.64680000287989370E-008   0.130266038E-003
   0.64695400288057939E-008   0.130459826E-003
   0.64710800288126508E-008   0.130642700E-003
   0.64726200288195077E-008   0.130814675E-003
   0.64741600288263645E-008   0.130975794E-003
   0.64757000288332214E-008   0.131126042E-003
   0.64772400288400783E-008   0.131265493E-003
   0.64787800288469352E-008   0.131394103E-003
   0.64803200288537921E-008   0.131511959E-003
   0.64818600288606490E-008   0.131619032E-003
   0.64834000288675059E-008   0.131715351E-003
   0.64849400288743628E-008   0.131800945E-003
   0.64864800288812197E-008   0.131875844E-003
   0.64880200288880766E-008   0.131940018E-003
   0.64895600288949334E-008   0.131993540E-003
   0.64911000289017903E-008   0.132036381E-003
   0.64926400289086472E-008   0.132068555E-003
   0.64941800289155041E-008   0.132090136E-003
   0.64957200289223610E-008   0.132101093E-003
   0.64972600289292179E-008   0.132101486E-003
   0.64988000289360748E-008   0.132091285E-003
   0.65003400289429317E-008   0.132070549E-003
   0.65018800289497886E-008   0.132039262E-003
   0.65034200289566454E-008   0.131997454E-003
   0.65049600289635023E-008   0.131945111E-003
   0.65065000289703592E-008   0.131882261E-003
   0.65080400289772161E-008   0.131808934E-003
   0.65095800289840730E-008   0.131725101E-003
   0.65111200289909299E-008   0.131630790E-003
   0.65126600289977868E-008   0.131526001E-003
   0.65142000290046437E-008   0.131410779E-003
   0.65157400290115006E-008   0.131285109E-003
   0.65172800290183575E-008   0.131149005E-003
   0.65188200290252143E-008   0.131002482E-003
   0.65203600290320712E-008   0.130845583E-003
   0.65219000290389281E-008   0.130678280E-003
   0.65234400290457850E-008   0.130500572E-003
   0.65249800290526419E-008   0.130312474E-003
   0.65265200290594988E-008   0.130114044E-003
   0.65280600290663557E-008   0.129905209E-003
   0.65296000290732126E-008   0.129686057E-003
   0.65311400290800695E-008   0.129456588E-003
   0.65326800290869264E-008   0.129216787E-003
   0.65342200290937832E-008   0.128966713E-003
   0.65357600291006401E-008   0.128706364E-003
   0.65373000291074970E-008   0.128435786E-003
   0.65388400291143539E-008   0.128154978E-003
   0.65403800291212108E-008   0.127863968E-003
   0.65419200291280677E-008   0.127562787E-003
   0.65434600291349246E-008   0.127251435E-003
   0.65450000291417815E-008   0.126929968E-003
   0.65465400291486384E-008   0.126598403E-003
   0.65480800291554953E-008   0.126256768E-003
   0.65496200291623521E-008   0.125905150E-003
   0.65511600291692090E-008   0.125543535E-003
   0.65527000291760659E-008   0.125172010E-003
   0.65542400291829228E-008   0.124790618E-003
   0.65557800291897797E-008   0.124399405E-003
   0.65573200291966366E-008   0.123998412E-003
   0.65588600292034935E-008   0.123587713E-003
   0.65604000292103504E-008   0.123167352E-003
   0.65619400292172073E-008   0.122737401E-003
   0.65634800292240641E-008   0.122297904E-003
   0.65650200292309210E-008   0.121848963E-003
   0.65665600292377779E-008   0.121390622E-003
   0.65681000292446348E-008   0.120922952E-003
   0.65696400292514917E-008   0.120446057E-003
   0.65711800292583486E-008   0.119960059E-003
   0.65727200292652055E-008   0.119464981E-003
   0.65742600292720624E-008   0.118960968E-003
   0.65758000292789193E-008   0.118448072E-003
   0.65773400292857762E-008   0.117926422E-003
   0.65788800292926330E-008   0.117396092E-003
   0.65804200292994899E-008   0.116857213E-003
   0.65819600293063468E-008   0.116309857E-003
   0.65835000293132037E-008   0.115754170E-003
   0.65850400293200606E-008   0.115190240E-003
   0.65865800293269175E-008   0.114618189E-003
   0.65881200293337744E-008   0.114038179E-003
   0.65896600293406313E-008   0.113450282E-003
   0.65912000293474882E-008   0.112854672E-003
   0.65927400293543451E-008   0.112251459E-003
   0.65942800293612019E-008   0.111640758E-003
   0.65958200293680588E-008   0.111022724E-003
   0.65973600293749157E-008   0.110397508E-003
   0.65989000293817726E-008   0.109765213E-003
   0.66004400293886295E-008   0.109125984E-003
   0.66019800293954864E-008   0.108479973E-003
   0.66035200294023433E-008   0.107827320E-003
   0.66050600294092002E-008   0.107168191E-003
   0.66066000294160571E-008   0.106502732E-003
   0.66081400294229140E-008   0.105831103E-003
   0.66096800294297708E-008   0.105153420E-003
   0.66112200294366277E-008   0.104469887E-003
   0.66127600294434846E-008   0.103780643E-003
   0.66143000294503415E-008   0.103085818E-003
   0.66158400294571984E-008   0.102385580E-003
   0.66173800294640553E-008   0.101680096E-003
   0.66189200294709122E-008   0.100969533E-003
   0.66204600294777691E-008   0.100254008E-003
   0.66220000294846260E-008   0.995337032E-004
   0.66235400294914829E-008   0.988087922E-004
   0.66250800294983397E-008   0.980794357E-004
   0.66266200295051966E-008   0.973457863E-004
   0.66281600295120535E-008   0.966080188E-004
   0.66297000295189104E-008   0.958662858E-004
   0.66312400295257673E-008   0.951207548E-004
   0.66327800295326242E-008   0.943715713E-004
   0.66343200295394811E-008   0.936188953E-004
   0.66358600295463380E-008   0.928628870E-004
   0.66374000295531949E-008   0.921037063E-004
   0.66389400295600517E-008   0.913414842E-004
   0.66404800295669086E-008   0.905764318E-004
   0.66420200295737655E-008   0.898086582E-004
   0.66435600295806224E-008   0.890383526E-004
   0.66451000295874793E-008   0.882656750E-004
   0.66466400295943362E-008   0.874907855E-004
   0.66481800296011931E-008   0.867138297E-004
   0.66497200296080500E-008   0.859349675E-004
   0.66512600296149069E-008   0.851543373E-004
   0.66528000296217638E-008   0.843721136E-004
   0.66543400296286206E-008   0.835884275E-004
   0.66558800296354775E-008   0.828034172E-004
   0.66574200296423344E-008   0.820172500E-004
   0.66589600296491913E-008   0.812300714E-004
   0.66605000296560482E-008   0.804420415E-004
   0.66620400296629051E-008   0.796533059E-004
   0.66635800296697620E-008   0.788640173E-004
   0.66651200296766189E-008   0.780743358E-004
   0.66666600296834758E-008   0.772843923E-004
   0.66682000296903327E-008   0.764943470E-004
   0.66697400296971895E-008   0.757043454E-004
   0.66712800297040464E-008   0.749145256E-004
   0.66728200297109033E-008   0.741250115E-004
   0.66743600297177602E-008   0.733359630E-004
   0.66759000297246171E-008   0.725475256E-004
   0.66774400297314740E-008   0.717598450E-004
   0.66789800297383309E-008   0.709730666E-004
   0.66805200297451878E-008   0.701873360E-004
   0.66820600297520447E-008   0.694028131E-004
   0.66836000297589016E-008   0.686196508E-004
   0.66851400297657584E-008   0.678379729E-004
   0.66866800297726153E-008   0.670579466E-004
   0.66882200297794722E-008   0.662797029E-004
   0.66897600297863291E-008   0.655033800E-004
   0.66913000297931860E-008   0.647291381E-004
   0.66928400298000429E-008   0.639570935E-004
   0.66943800298068998E-008   0.631874136E-004
   0.66959200298137567E-008   0.624202366E-004
   0.66974600298206136E-008   0.616557300E-004
   0.66990000298274704E-008   0.608940354E-004
   0.67005400298343273E-008   0.601353022E-004
   0.67020800298411842E-008   0.593797013E-004
   0.67036200298480411E-008   0.586273709E-004
   0.67051600298548980E-008   0.578784638E-004
   0.67067000298617549E-008   0.571331293E-004
   0.67082400298686118E-008   0.563915091E-004
   0.67097800298754687E-008   0.556537561E-004
   0.67113200298823256E-008   0.549200122E-004
   0.67128600298891825E-008   0.541904556E-004
   0.67144000298960393E-008   0.534652099E-004
   0.67159400299028962E-008   0.527444572E-004
   0.67174800299097531E-008   0.520283429E-004
   0.67190200299166100E-008   0.513170344E-004
   0.67205600299234669E-008   0.506106990E-004
   0.67221000299303238E-008   0.499094822E-004
   0.67236400299371807E-008   0.492135441E-004
   0.67251800299440376E-008   0.485230303E-004
